Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cyprus,CYP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,990.5614792,1133.754351,1218.696121,1043.090537,1029.622026,1139.121918,1217.091572,1284.806752,1358.803547,1415.215463,1436.510585,1536.75786,1655.438309,1684.06871,1766.392779,1872.714383,1950.554616,2091.038948,2295.474427,2430.160602,2481.098068,2837.83615,3004.580153,3058.162427,2784.691445,2816.495044,2866.953175,3097.797977,3178.017578,3373.306986,3455.26381,3703.294274,3918.225536,3946.912639,4099.616896,4238.131129,4377.141095,4554.498654,4577.04248,4585.585156,4239.7254,4035.078755,3587.832841,3624.933502,,,,,,,
Czech Republic,CZE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,3424.202043,3595.796844,3729.994741,3860.355236,4031.268703,4173.440113,4292.927434,4499.956942,4392.392362,4585.123745,4639.733778,4675.599957,4812.155458,4959.820286,5141.665211,5259.312138,5447.305282,5504.923287,5576.934733,5600.407612,5256.302082,5077.660185,5032.403649,5186.969442,5470.670661,5729.386255,5660.060028,5604.80954,5493.85153,5703.816739,5892.172595,5894.233119,6074.849142,6230.398228,6357.421095,6528.53015,6518.217413,6489.126257,6139.35206,6348.424398,6298.727678,6304.571923,6284.790806,6258.891037,,,,,,,
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1586.749415,1683.414913,1790.686877,1916.927528,2060.547354,2194.206061,2300.499798,2362.908943,2579.749915,2815.221348,3834.178407,4064.454716,4335.769625,4654.985048,4803.423204,4743.944833,5146.932578,5285.260786,5574.745217,5786.127216,5797.499753,5832.064871,5822.027359,5965.458193,6239.971816,6448.539859,6530.238714,6666.219595,6776.307912,6835.329908,6639.731691,6564.797195,6445.874,6288.41635,6244.957228,6327.709754,6403.333726,6427.798768,6479.490249,6505.132999,6635.421406,6762.653396,6900.780527,7009.726492,7108.962524,7138.221485,7212.437448,7229.089913,7187.764009,6817.158398,7264.322591,7281.272174,7270.152523,7217.529089,7035.482975,,,,,,,
Djibouti,DJI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1089.6141,1192.405296,1355.93162,1497.924104,1624.498737,1818.654796,1984.41608,2128.489455,2339.213502,2620.475647,2893.224397,3059.362184,3346.825344,3428.211175,3245.993249,3414.520001,3793.718246,3999.670625,4314.445536,4541.900301,4599.234008,4589.996977,4678.954475,4739.654345,4979.635611,5351.125048,5618.554627,5794.394565,5858.057563,5853.960005,5944.828367,6217.335513,6236.258477,6306.869562,6539.535706,6424.537292,6646.685948,6607.201412,6504.256329,6508.513381,6482.488628,6490.092993,6533.752014,6602.63638,6615.569959,6659.000427,6824.745939,6668.390266,6534.12385,6219.701092,6327.506456,6165.97362,6038.552307,6039.432,5858.801536,,,,,,,
Dominican Republic,DOM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,327.8439109,308.6975319,400.2489528,364.7650157,402.7498954,381.5558951,421.6369277,409.5966565,471.6314976,441.2528134,443.0671365,328.1271914,366.1492886,444.5841283,476.7776637,484.9198124,478.756837,381.2957879,335.530333,391.2530345,401.3527155,544.6565013,512.8227553,531.1238443,501.7112279,639.5259209,643.2135344,1101.233233,1280.790019,1327.774654,1288.233118,1390.376636,1365.261832,1128.537879,1234.657197,1330.233685,1359.052972,1377.86965,1325.712644,1394.82587,1428.073703,1499.358166,1551.716691,1615.514607,,,,,,,
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,133.8734622,142.8759089,158.7540948,170.6605318,195.6922889,220.0657985,233.1242419,278.9705996,314.5679214,330.3044758,363.4429004,406.0548672,417.498445,441.2877331,466.4867144,485.2745513,455.4079792,481.8873522,522.1421074,531.5838364,532.4905604,559.7830129,547.9904718,550.9719596,559.9178908,570.5174344,575.6988708,618.4928501,652.8013246,683.2948063,709.0914831,730.808966,786.4144235,804.1073343,890.6259238,862.4295937,894.2845864,947.2913284,866.3073024,1016.636782,1123.332915,1237.966109,1278.915242,1362.871884,,,,,,,
East Asia & Pacific (excluding high income),EAP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,143.1548488,154.2828447,166.6529622,165.834276,186.076352,191.4812039,206.0069518,227.5009073,245.2658127,258.3399443,261.2449989,273.2725572,288.9505806,304.8010251,328.6649084,350.5174372,380.1361827,411.9078096,437.386599,460.0592473,491.8260812,536.2555572,583.6965551,641.6868965,680.0113863,727.6741359,759.6756202,771.687507,807.6288584,874.2819885,939.6999946,1029.55246,1168.008014,1324.419036,1468.433064,1655.518859,1865.200124,1954.600047,2082.748902,2331.378972,2577.5033,2712.807739,2923.751121,3037.306668,,,,,,,
Early-demographic dividend,EAR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,194.1592666,206.7466423,218.5100109,229.3979612,243.940617,260.2875632,272.0144249,288.8629812,310.2678224,327.2820211,344.3140597,358.9129792,372.4109887,398.2854318,412.3822545,431.2644162,451.9088346,473.205316,489.9763133,534.3885283,552.7035507,569.724312,586.604727,608.6595889,625.5506753,651.9431193,677.5233259,695.3948897,708.779759,731.2366126,738.6082542,760.3447382,795.3270158,820.8886641,853.2324421,894.6759804,928.9659283,949.0268459,963.5254539,1017.941909,1068.484877,1095.423667,1120.281666,1151.514767,,,,,,,
East Asia & Pacific,EAS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,471.9816268,510.2016798,551.5261259,545.7720653,572.7271584,602.638035,631.5126107,673.2314607,708.2207461,711.7723315,718.3258396,726.2787148,763.7783273,800.0587713,834.8997944,861.9219017,918.3469716,973.6437089,1025.66401,1094.997359,1141.965727,1187.061012,1242.290227,1333.723387,1387.090782,1449.429228,1499.003485,1513.025349,1565.310442,1664.544857,1726.611051,1825.378015,1947.981576,2113.36444,2260.04056,2433.520338,2645.087857,2699.324582,2794.557279,3075.400239,3273.045582,3386.163086,3571.565901,3665.128298,,,,,,,
Europe & Central Asia (excluding high income),ECA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644.411221,4517.874612,4193.229,3878.621997,3551.427586,3488.536063,3408.740965,3345.025603,3300.297061,3340.074392,3442.233126,3482.163731,3503.431262,3624.979667,3727.788454,3819.396149,4011.14491,4124.91993,4194.564108,3975.143083,4188.4842,4287.213576,4358.103456,4323.348304,4346.873029,,,,,,,
Europe & Central Asia,ECS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058.46687,5025.52101,4871.550992,4716.027915,4603.025765,4650.42995,4696.299891,4706.524978,4747.806956,4817.780301,4946.269183,5037.71723,5083.836362,5197.762327,5304.443191,5383.679298,5499.398228,5557.77447,5588.816998,5300.515461,5533.995341,5494.45974,5526.173606,5463.899376,5376.771246,,,,,,,
Ecuador,ECU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,144.5396428,149.4701586,163.2692552,174.3279079,196.1588607,223.2952141,251.9057824,291.597982,327.0780828,359.6114644,384.3785437,403.7150825,408.5989439,411.7165414,397.5248453,417.972337,451.8836818,451.8441556,445.8624862,480.6991661,508.9531836,522.4833478,517.3580892,549.8751383,552.1507472,612.1418908,654.7318875,686.5626933,634.7798432,634.8806805,646.8617834,688.4790274,715.7988397,823.8216174,794.5268276,862.4847513,952.8170215,1077.413327,1104.950911,1137.95685,1212.026987,1277.037196,1329.367238,1376.393633,,,,,,,
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,204.3503459,200.5391845,197.3626207,217.7513696,240.2129252,273.9282573,308.4087963,322.4413147,347.1467356,381.9985669,418.0394766,458.0878997,503.4638122,521.6741278,497.1098928,590.2293885,620.3875327,635.1026362,657.3438163,677.8187195,694.3197398,698.2653157,714.4043312,726.9402658,745.3393231,803.438503,842.1496249,885.3137569,941.8565261,976.9646224,1028.770654,1078.952963,1146.635584,1190.272786,1261.963549,1333.29136,1424.56825,1470.56458,1537.256725,1576.039626,1685.818794,1685.468926,1684.911332,1683.213258,,,,,,,
Euro area,EMU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1215.859983,1296.097736,1393.585269,1499.226085,1622.807536,1727.254155,1842.232587,1935.131735,2086.466621,2272.539044,2676.112502,2823.748208,3033.01888,3264.667922,3380.22009,3334.308975,3626.349115,3717.687451,3916.025286,4113.19741,4203.013951,4244.546422,4253.740691,4355.293345,4557.444412,4738.762303,4849.871938,5003.963172,5141.966809,5283.30572,5303.916878,5401.436123,5414.960106,5357.577617,5442.35711,5563.799329,5700.486869,5796.332177,5929.481799,6061.783309,6236.133577,6377.487393,6480.539308,6619.3647,6741.623103,6784.978355,6856.028363,6861.332317,6853.877451,6496.23453,6773.187452,6643.921905,6637.191565,6536.964721,6352.829899,,,,,,,
Eritrea,ERI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.48280536,57.17780197,63.55829062,67.14371977,76.94174326,84.27508847,73.8746913,78.66231164,75.03011019,81.6938074,87.05959834,89.58189477,86.4031261,85.61362148,79.50081711,81.76096431,79.01313251,83.33547014,85.79258948,89.29768769,92.92010348,95.07983201,96.63457996,,,,,,,
Spain,ESP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,494.7956001,550.4363314,613.2474471,663.9368538,745.3843731,822.9567408,925.930687,1033.076974,1154.526781,1293.58961,1415.841018,1534.982698,1703.508295,1873.677422,2024.095268,2054.343236,2256.141019,2294.473888,2399.030102,2528.949623,2644.222979,2671.283289,2658.241671,2792.159863,2903.337939,2975.08323,3004.279632,3094.082265,3217.948159,3442.948711,3536.749972,3607.700136,3690.591004,3638.526631,3756.039201,3917.324643,4008.939416,4324.420646,4479.047315,4820.675034,5167.809673,5422.51569,5576.546265,5676.140491,5892.307411,6111.219223,6105.075849,6054.374438,6025.772757,5652.595933,5706.563063,5599.377374,5573.401182,5409.411338,5355.987006,,,,,,,
Estonia,EST,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5755.894502,5617.063576,4933.823237,4049.853828,4354.830108,4244.644078,4556.391169,4811.598138,4733.954908,4460.368108,4540.492561,4680.447946,4767.462935,5158.602778,5429.525522,5531.545829,5869.424789,6277.411463,6364.56783,5975.953811,6506.318181,6314.414448,6689.367776,6664.658569,6732.367473,,,,,,,
Ethiopia,ETH,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,18.87266592,18.71217813,17.75319324,17.01120477,16.48915746,16.02866396,15.03994968,15.73839504,17.28147044,18.06969913,18.95258827,19.67820406,20.44953371,21.38448217,19.90054842,19.89720366,20.33269083,19.30415449,18.71529728,22.59445107,21.9310729,21.721548,23.36029668,23.66756974,24.08502075,24.50600322,23.93840544,23.80505808,23.00172227,22.75582252,26.570061,26.23246613,28.62662281,30.77876001,33.53141756,37.4828615,39.56648274,40.99317774,42.15457735,48.29988402,52.5516284,57.21096369,64.05566078,69.1987454,,,,,,,
European Union,EUU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1253.419372,1340.884202,1440.754492,1539.11878,1665.835915,1754.874582,1869.366952,1972.899551,2126.617637,2311.152653,2672.319008,2763.649791,2967.140067,3185.020915,3298.251167,3308.574105,3581.826042,3683.42068,3873.348704,4038.282511,4132.708522,4163.957691,4187.173599,4313.492957,4516.971492,4698.912875,4808.566121,4966.740879,5088.165895,5191.760501,5133.809629,5150.269893,5110.251847,5065.952552,5133.287462,5256.127078,5388.292138,5448.752482,5541.759681,5624.428405,5780.19697,5916.933866,5996.401144,6127.244174,6242.218406,6295.437647,6380.760811,6405.551732,6409.244151,6082.503346,6350.408044,6247.777225,6248.063856,6160.732414,6021.86082,,,,,,,
Fragile and conflict affected situations,FCS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,139.4461775,150.3728709,160.8187277,169.123341,179.149428,189.880513,200.9565348,216.6807648,244.5617914,266.1566199,273.7959924,286.3244492,303.9477153,314.6488824,327.8474493,333.4608725,343.9871384,352.8039892,348.7816362,406.9645244,403.8721309,403.2783598,394.6858159,390.7747187,394.8282095,397.8301352,402.7032703,404.2409195,404.9711644,405.1643706,416.081377,431.5689008,427.2754189,455.3318433,452.0935979,471.5733702,462.5982697,454.7831395,448.2124625,493.8352826,494.9325798,468.4064842,477.2186209,441.2406673,,,,,,,
Finland,FIN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1873.292466,2187.623641,2389.209882,2479.15851,2715.375011,2938.384638,3197.864859,3345.387846,3628.685289,4071.556095,4570.906802,4889.504272,5516.140525,6046.830306,6140.186681,5946.377328,6545.746799,6726.663687,7330.414466,7930.631374,8295.786096,8493.605369,8533.161741,9124.164631,9808.466257,10482.83161,10622.88818,11358.39475,11778.27227,12034.75727,12485.68365,12470.73043,12514.10157,13012.66943,13603.27636,13591.39667,13721.92376,14454.93873,14846.42082,15075.86719,15305.40981,15709.88325,16140.06697,16445.57256,16777.56585,16117.89033,17215.03729,17160.86312,16349.23333,15243.11039,16484.09428,15710.97376,15689.22331,15510.8355,15249.98938,,,,,,,
Fiji,FJI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1462.709801,1550.384939,1654.215638,1751.161074,1896.889911,1988.33679,2095.697166,2186.790287,2267.666835,2470.974994,2626.922988,2751.887865,2929.641385,3162.772697,3265.249154,3254.579569,3594.612346,3690.700485,3932.760312,4204.00855,4421.978296,4580.565156,4618.465463,4710.625087,4944.666247,5259.457454,5510.044681,5651.90345,5738.063612,5860.438967,5969.017364,6359.774498,6475.788028,6453.001533,6530.411009,6621.941415,6905.165331,6833.137438,7015.50207,7149.298107,7224.526985,7342.256436,7299.248579,7529.551025,7661.490447,7652.863698,7540.29589,7513.57933,7643.451037,7338.042919,7734.727021,7232.978684,7363.423235,7367.843768,6939.943525,,,,,,,
Faroe Islands,FRO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,186.4777026,214.1555161,260.068003,299.3356324,384.5334173,489.8714541,649.154768,624.207098,728.0032958,724.1837444,792.2706611,863.9512417,922.1280113,977.4976805,1030.096469,1032.877989,1010.446622,998.3616629,834.6739359,919.438058,906.9620869,885.7210398,867.1847764,766.1371177,771.4634117,849.0993258,856.8935244,918.7555179,903.2090191,880.0358853,899.8352952,926.0193587,936.4019437,915.9484351,916.1842436,945.3593484,969.7364802,981.8654522,942.6836847,957.4262412,966.9784861,988.7539243,1079.760273,1167.851594,,,,,,,
United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2412.137405,2553.693182,2780.657277,3002.087605,3127.462963,3330.18388,3425.803087,3506.887062,3762.590176,4006.330969,4166.932402,4254.652412,4372.636946,4671.718297,4534.254275,4492.421629,4587.688515,4668.423169,4729.849387,4922.915733,4683.932739,4572.953846,4480.335413,4549.175288,4597.739693,4826.714526,4953.653576,5082.439806,5232.737649,5295.224527,5356.57521,5451.677171,5452.393333,5491.989118,5380.264265,5575.808489,5815.828404,5831.957547,5908.87149,6007.484416,6114.529259,6141.982551,6142.749834,6174.550896,6138.754137,6270.984059,6200.554113,6102.396768,6015.726861,5643.128595,5700.855864,5471.933475,5449.259473,5409.626422,5130.390253,,,,,,,
Georgia,GEO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.150354,2696.705887,2125.166718,1936.836961,1988.595713,1492.360429,1150.78949,1331.520883,1517.812559,1563.795947,1574.391404,1583.559873,1653.380721,1749.863857,1814.45966,1916.479029,1769.171675,1829.976908,1881.537211,1833.044561,2049.544524,2289.134849,2329.92587,2498.340357,2693.97276,,,,,,,
Ghana,GHA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,308.0267377,341.4000979,386.367505,393.5748723,371.5221372,384.051085,393.5374437,323.7879317,390.2707907,416.1499088,409.9297101,370.5629645,163.7088412,92.78023844,162.9429292,258.1117779,287.1158479,303.0032092,306.2687059,323.5572562,336.0215054,350.9154114,336.0701559,336.1374576,349.534485,361.8037826,386.7892622,270.3577389,354.6071205,326.1605334,332.0354089,305.9806851,217.9244761,216.901507,242.7726544,293.2205767,241.2912833,261.2902689,260.105698,277.4861626,315.1524519,342.200517,375.9446394,351.3014757,,,,,,,
Gibraltar,GIB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,1551.349674,1533.06306,1584.786054,1539.182226,1629.96474,1656.781205,1621.01363,1621.228163,1723.452207,1729.41333,1805.899271,1919.321166,2001.288966,2014.752083,2092.552571,2165.246082,2129.559662,2263.064052,2638.160825,2538.680572,2997.829158,3328.248509,3486.750349,3600.769096,3660.066927,3693.47601,3672.969664,3740.190349,3800.039311,3893.053634,3860.270852,3894.444964,3993.119548,4008.502885,4244.175546,4368.641532,4474.406395,4795.948764,5035.456767,5121.333929,4939.300167,5081.270615,5431.234048,5692.9372,,,,,,,
Guinea,GIN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,241.7266532,272.5632736,305.3893045,342.1141855,407.970033,475.4200801,625.2865365,742.2771395,802.7901448,917.6127387,1023.791495,1198.273906,1360.952444,1547.974787,1562.259053,1655.770974,1802.865648,1895.046441,2100.963535,2180.607185,2247.445036,2263.768905,2270.490881,2424.586612,2561.692581,2666.317707,2724.231939,2859.129882,3097.544352,3205.114863,3221.40532,3253.220687,3398.383758,3459.422977,3598.523798,3708.997588,3832.66722,3989.116107,4175.734566,4316.32629,4586.32987,4719.147217,4909.639698,5091.292424,5200.024354,5297.200025,5434.576469,5701.330854,5805.192546,5627.883706,5333.439556,5389.333122,5534.897159,5028.995794,5062.606422,,,,,,,
Grenada,GRD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,123.4443551,142.7383648,151.0634354,127.9548905,169.7886743,203.0308535,214.8871912,220.0575777,226.9148714,266.1695073,223.7248462,194.9699408,167.7702834,172.2325418,180.7450348,150.1556894,171.1382228,168.0999719,191.6875946,205.1907628,210.6097852,260.8953951,246.7668285,269.9869549,299.121611,261.9355787,242.7615981,317.1221998,365.5708147,332.1897665,359.5987555,364.8481937,453.8742172,486.9064354,486.1645073,540.4390869,552.4961496,540.8572883,549.9211082,556.0430604,550.2869363,550.2659935,578.9026189,601.1897311,,,,,,,
Guam,GUM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2271.175929,2391.410199,2549.427739,2722.58674,2916.906115,3065.467683,3271.145156,3461.222936,3744.081881,4061.834802,4404.072035,4141.743519,4437.829309,4736.139135,4757.513383,4782.793013,5076.983285,5263.752689,5463.485569,5634.823827,5704.390149,5767.932449,5667.222197,5838.035607,6141.622207,6316.829048,6415.133554,6684.719663,6925.899248,7101.489728,7197.426831,7362.216984,7365.590568,7465.691892,7631.342754,7819.106668,7993.613762,8099.484867,8248.98537,8395.169587,8671.115965,8592.278081,8743.311995,8825.845215,8956.833193,9120.8122,9137.087994,9232.438814,9194.741779,8796.682293,9169.746181,9058.264172,8996.750284,8995.697358,8935.289783,,,,,,,
"Hong Kong SAR, China",HKG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,1297.802388,1311.960423,1416.446624,1351.363699,1439.393939,1610.004427,1804.873792,1950.723085,2003.164493,2156.583911,2229.617625,2361.477823,2624.83396,2786.453991,2918.331439,3196.792528,3845.354359,4072.073353,3936.723998,4177.929705,4401.251739,4507.887251,4698.695136,4835.470723,4849.823752,4915.701966,4968.486586,5325.733148,5268.145009,5446.661665,5549.945638,5647.899646,5713.882451,5782.560625,5878.441848,5882.807601,5907.349305,5883.037742,5950.83754,5973.349278,5959.895922,6031.244318,5941.160902,6083.269936,,,,,,,
Honduras,HND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,126.5132901,126.9906478,143.4837173,148.4026288,155.7122615,162.4043222,181.3396166,181.6025091,205.7947195,210.6966474,224.3652783,221.1913031,231.4370954,238.2749471,282.6332166,279.3479764,326.2723189,337.8217298,331.4851031,367.8887785,351.6655768,328.5235678,341.8349642,304.5610815,353.8266705,401.3744095,414.0129917,443.2187293,444.7299887,488.401417,495.4152246,516.6491636,540.2231224,538.9297446,573.402644,583.9439005,634.9474676,656.0618372,624.3574235,617.8563738,663.9805581,636.6388248,643.17606,619.837087,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1177985,141.2446645,141.195477,144.0242362,152.3750947,158.5938543,168.803721,171.2281388,170.8626723,172.9837044,182.7817506,189.0278208,201.9913104,207.634237,214.03765,,,,,,,
Croatia,HRV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966.277666,2608.859587,2227.798396,2218.254989,2203.127069,2314.703584,2405.039875,2609.968864,2631.430882,2778.887634,2828.815062,2993.272463,3191.409738,3257.889868,3429.354644,3582.246073,3744.468715,3846.674077,3990.29632,3818.422501,3922.310867,3900.601361,3819.280253,3754.268698,3714.382988,,,,,,,
Haiti,HTI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,12.4023186,17.15821153,20.1275763,22.98295584,29.63940038,26.96644623,30.59706778,34.60386897,36.0495034,41.28881348,48.15214415,48.55992743,49.57352721,49.88146292,50.96827895,54.17889872,52.88013946,54.3042238,56.68510987,58.82423985,44.99477684,40.30334896,28.54966113,18.67851358,30.21495617,33.85183698,42.08837538,36.94334212,39.18707259,35.79951421,35.19650219,30.61405862,28.7636959,28.29641646,37.3017096,37.66807237,25.48619659,23.73900775,35.92553046,24.52429403,31.28613747,46.14219092,43.84332089,39.05580876,,,,,,,
Hungary,HUN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,1135.009241,1219.513034,1306.304913,1380.095097,1467.366391,1588.618976,1711.303273,1827.765553,1955.511162,2070.195596,2148.374962,2284.247364,2418.569217,2611.180607,2638.695714,2697.756594,2738.55641,2833.487537,2950.662723,3103.834377,3194.094911,3268.312011,3424.657212,3426.229844,3484.352137,3426.551101,3223.918869,3116.012869,2995.986589,3025.71071,3066.522154,3162.374877,3188.381968,3215.679628,3321.406628,3309.283711,3426.722902,3545.170756,3637.278332,3680.168467,3771.364614,3882.490664,3976.518977,3988.767694,3773.153807,3876.491084,3898.823143,3923.042324,3892.113701,3965.958233,,,,,,,
IBRD only,IBD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,249.8492798,266.8080596,284.2659151,295.2477849,319.1221913,338.2932159,359.4047883,385.6998416,409.3693061,430.6380677,438.8182066,453.4405795,474.0628321,503.0088291,525.3519007,552.7971476,578.2720343,606.774169,626.502089,1022.425167,1024.764005,1014.598647,1012.797833,1015.550386,1038.732636,1065.906319,1086.983695,1095.827535,1116.873064,1166.548371,1192.971842,1246.129502,1335.913754,1428.468991,1512.498983,1634.502933,1756.690118,1812.947648,1853.90228,2014.251816,2160.293327,2235.934158,2339.71743,2402.897158,,,,,,,
IDA & IBRD total,IBT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,224.2287866,239.4291075,255.109292,265.0484317,285.7915255,302.2727078,320.0085587,342.1961401,362.6235234,380.681843,387.4882024,400.8072562,417.5406817,440.9093557,460.9566871,484.4860147,505.9752678,530.2208139,546.9901892,897.3935728,898.0532229,887.4653287,883.0422269,883.637544,900.0673114,921.0858907,936.6937084,941.249463,958.289794,996.2287116,1017.114184,1059.876495,1132.194618,1207.791508,1275.312625,1373.076577,1468.902795,1509.264971,1539.543922,1667.760687,1781.13716,1834.724966,1914.248553,1960.437215,,,,,,,
