Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bhutan,BTN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.462555266,7.28714923,7.15835941,10.16368902,6.5086147,7.185437902,1.101172685,14.96487182,5.607915378,6.205353073,8.941284395,8.923289307,8.513450764,12.34125508,8.284382763,8.112632814,12.90687486,10.6962672,6.17025886,7.350196168,5.358776045,4.755219574,3.066148262,3.704944877,5.902775454,5.419860934,2.953441211,5.510470264,4.75628605,5.854311232,8.510299111,9.1799297,5.86984322,6.920960939,3.557068165,4.383411291,5.104921117,1.759330695,0.899053929,6.852907496,
Botswana,BWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.933946526,1.360735325,1.176826762,2.547498871,3.846275632,5.788742006,7.581551074,2.166149448,1.584355258,5.97859338,4.664180023,10.77542219,9.906612342,12.79692414,16.46728186,11.31552989,4.937383312,12.46681135,21.85636174,10.19028253,-0.088322837,3.695418375,8.745485395,15.42698507,22.89365944,14.06124987,12.69406982,22.69705957,13.64877726,6.300018284,5.177709985,6.639280732,13.06470053,9.463804781,7.155294792,16.11219546,4.990608472,9.967270889,14.2352084,14.17096701,8.312824992,1.187370693,3.259084395,10.07878863,15.47170655,7.473130997,4.927607101,4.729393512,6.462525775,8.92000188,13.95807722,0.193793963,2.30914449,7.799173543,3.816146234,11.68372362,-2.647417611,-0.331891492,0.716018582,4.351846786,2.525557559
Central African Republic,CAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.635018524,4.888746868,4.674475701,7.54197105,5.039138701,4.475411048,-0.77441723,16.17240106,-3.852687713,4.4908797,4.938268289,4.644237089,2.199490262,5.380999705,19.32621621,25.99662693,11.37246282,9.228393702,10.92663398,18.26537917,13.87274605,20.91423405,11.10288136,1.419401065,34.14517535,-3.429037228,-2.303351183,2.62405594,2.4562048,1.836645106,-0.389815608,2.782647022,-3.433020318,24.41256968,9.897975858,-3.543045733,0.823381001,-0.414154095,4.08471549,8.506601078,0.425938675,-2.371881706,1.336418631,-4.439785938,4.188437082,3.334045939,1.83823165,7.077070724,0.711628391,4.211309311,4.009115057,6.181036177,2.487486778,11.8938033,2.708263108,2.980114084,6.443706288,-1.224117158,2.327837051,1.982160556,3.27056491
Canada,CAN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.44442708,1.306770807,2.144431819,2.833782707,3.785067302,4.951353868,4.409081595,4.058720858,4.8281626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888413679,3.071335142,4.593831662,2.044025945,0.843483727,1.255872329,2.444373551,1.363187307,1.065703303,-1.357274676,3.983738602,-2.311525374,2.849946456,3.23475903,1.211917544,1.737448,1.944598697,-0.876717545,0.75403003,2.56499684,1.61741439,1.47519792,0.749680464,8.178430116
Central Europe and the Baltics,CEB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.96062574,28.36254768,27.33521839,17.95251714,9.922472833,8.199644001,6.164576864,5.565267655,5.121486981,3.937824045,4.303738148,4.916646962,3.121715671,3.886289566,5.44232774,5.504885369,2.965357516,0.929440948,3.27057482,2.361494844,1.364704738,1.340740195,0.99227616,1.141450601,2.947266421,3.526212136,3.188931533,2.368618962,5.451521974
Switzerland,CHE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.661107554,7.348041013,2.366883858,3.759637987,2.270730861,3.034593759,2.193482388,2.790238352,3.458460488,4.60362131,5.409104818,2.124635046,2.322023975,1.184387207,0.737757509,0.281380796,-0.479120572,-0.197104887,0.03983231,1.356847618,0.975019315,-0.259305173,1.184539187,0.307391006,0.934409474,2.15741403,2.379530052,1.466799841,0.417726606,0.334528999,-0.032862903,-0.003765062,-0.02330848,-0.590356049,-1.204191107,-0.596719888,-0.374816491,0.748408212,-0.105744561,-0.502868266,1.436224568
Channel Islands,CHI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.909630398,3.892317958,3.301635454,4.382725697,4.353714027,3.797572201,2.504709535,3.278931178,3.336333904,,,,,,,,,,,,,,
Chile,CHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.568981593,12.94851643,43.82042735,47.93436208,38.84009537,28.58136081,25.14488754,33.46867015,40.16053256,40.57578593,17.67167165,87.59486368,414.810311,678.6084622,347.2012094,247.3085086,101.7736218,56.28464055,47.9776851,29.1176599,11.56885253,7.656347255,30.96367249,15.73753209,41.68190573,21.45489666,25.84841898,21.71788119,13.75603177,22.4709371,21.3909823,13.46437703,12.16441967,14.46398495,11.68071811,4.079776196,3.330580503,0.778990207,2.187767871,4.560043487,4.277146982,3.340660372,4.300300884,7.024761707,7.120315352,12.34989592,5.088757067,0.311132499,3.577795042,8.857441489,3.260514866,0.763466681,2.260770609,5.852891626,4.95436553,4.560656037,4.828191886,1.590199737,2.578359014,8.817322377,7.559883001
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,15.25399374,-0.114964918,-2.621610651,-0.362038483,0.869780803,-1.562070828,0.813497276,1.363575748,-3.792528717,-2.61457045,0.665937402,0.074185616,0.208465019,0.277735671,-1.131175154,-0.106286228,1.093771776,1.675142498,3.600054772,3.751777057,2.357871421,-0.14035509,1.156795262,4.944162713,10.20939904,4.669020797,5.082516468,12.1076615,8.602465134,5.711224169,6.71453696,8.190323021,15.18586451,20.61698881,13.6656964,6.506730636,1.616568742,-0.900251629,-1.263058939,2.062792614,2.047049457,0.602099078,2.603177719,6.95199268,3.903744269,3.926549397,7.749686493,7.795346037,-0.209533361,6.881380253,8.075684467,2.331217576,2.163370027,1.031063688,-0.002944094,1.407346027,4.232681975,3.499747636,1.286700408,0.491448371,4.371786898
Cote d'Ivoire,CIV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.990063465,3.004819815,3.013917156,2.906177951,3.078867805,0.041603224,1.227751834,5.793799979,1.853917848,2.99084831,-0.941093871,2.511616428,13.22796897,26.69417133,4.313953662,18.22297325,28.75129183,4.433304634,6.541397133,24.14367711,2.976991158,8.30131759,9.046781909,17.90989589,0.343657065,-2.020404836,-4.075206801,-0.380926015,-1.012406524,-4.523273543,0.663489267,-0.023837137,6.154194292,46.38606943,11.04378986,56.28377627,3.921474199,5.387361396,-0.77591193,1.601017291,6.875968798,4.582137346,3.278120698,-2.503357525,1.215134943,1.359538255,3.088549449,5.372933484,1.207779297,1.516217924,5.709320499,-0.404098359,2.876730428,4.407332356,4.775682374,-2.090361448,-1.837601637,0.634843913,0.200492127,0.974545188,2.370858398
Cameroon,CMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.064449088,3.109959069,-0.264119025,4.421033327,2.752431713,0.188376714,23.62918508,5.750729916,5.301961402,7.884003359,3.440124686,7.976383457,6.52953304,10.65609286,5.990072824,19.67444351,5.884773834,3.409806634,12.85276675,14.24589465,8.800193826,12.48195145,12.76307193,13.55219179,11.18712788,0.179235684,-2.392309146,0.813898665,-1.819083163,1.643098431,3.56871353,-1.277671029,55.75537937,5.882472347,6.634514037,0.410559081,6.163811055,1.065869878,2.187788501,1.531562958,2.469358915,2.774492854,1.952914447,0.139487831,1.357141959,2.299674979,0.49070804,4.940536806,3.603515189,0.688187081,2.589044241,1.942285369,3.053459169,2.014212634,0.309791672,0.661808978,1.025141161,1.896991621,1.169771822,0.549999976,3.212671057
"Congo, Dem. Rep.",COD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.099478161,21.24077197,87.8492013,3.547977555,38.95212151,4.973820599,58.57441034,59.88278485,17.73106183,-2.8369489,8.203696789,10.18139846,17.88704949,18.23832299,12.26541798,57.39542838,37.27164873,28.41429852,101.7700362,51.40755417,33.23022211,43.48528356,78.2154729,89.60322156,25.81090939,28.45325651,73.76739789,91.58618549,110.262248,108.9553071,2338.44967,3855.307641,1657.641589,26765.85825,466.4073586,638.1888243,192.6428345,26.93537636,441.9024919,2630.122674,73.05971136,31.71946123,13.41545352,6.365458263,29.86954662,13.32522538,20.27146498,20.46531662,32.65792915,20.78632515,13.79166011,5.939992212,2.771291418,0.993630667,-1.155878594,4.349228941,43.06865977,30.99861215,5.895405368,3.901549573,12.60049765
"Congo, Rep.",COG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.293956695,4.253819911,7.773897181,3.855943211,3.025485411,10.02735829,5.51605231,-1.044731795,2.996893422,3.710455212,8.313018622,7.427774077,7.838578677,8.113741279,8.304804548,8.675751336,14.52453145,-0.828343083,17.10159788,20.14400854,27.78912692,6.044738165,6.338371528,12.11139462,2.498540153,-29.17266248,7.626521579,-6.226352984,12.74406018,-1.029068271,-1.480635695,-1.569268413,-1.130828611,36.75282565,3.39592951,17.99192403,4.964517682,-18.22208966,29.35534193,47.04008308,-13.92520817,-1.73892756,-4.25153692,16.80723831,32.49873951,11.38030176,6.740117132,16.26920343,-21.16523311,29.4176838,10.95332551,11.36409024,-1.104562189,-6.559909847,-17.59471155,-3.437642921,11.25357757,23.81107853,-1.526592852,-13.85542425,19.27184051
Colombia,COL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.22936825,6.648036081,23.22061954,16.33987941,8.604479453,15.12734732,10.73018353,8.472375965,8.444657586,11.88580425,10.80740058,12.97231078,20.16109939,25.37715,22.80696313,25.45755816,29.15281707,17.09993136,24.04062554,27.61593603,22.7658773,24.76645731,20.4025757,22.1802267,24.88350804,29.16892637,23.37693652,27.75005625,24.68581614,52.33610317,27.00577404,22.66438495,24.84157828,22.09637826,18.85095726,16.86837879,16.83985293,14.77304541,12.62294083,33.67537051,6.518448292,5.968190573,6.829014842,7.283033407,4.753196107,5.807660873,5.202033812,7.677382915,4.064225467,3.804860291,6.386803373,3.616655063,1.907676432,2.235632376,2.449328421,5.148334305,5.1337359,4.630579673,4.002620543,1.356488304,6.563723453
Comoros,COM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,14.56751926,6.529705855,15.20746622,6.159663699,7.071354759,7.392276304,3.22322042,1.937306187,5.960655248,2.1759123,8.118905144,-6.76452931,2.832823707,9.416919269,8.320974495,3.198700339,0.92436655,1.346654371,5.811360423,-4.460024513,8.629983989,4.170655917,5.111829176,3.388361732,0.315881658,3.110763709,3.544922696,3.144289799,0.986041099,1.675152483,3.045688809,4.270482554,1.752157051,0.835044848,-0.522859925,1.714986816,0.402494137,1.835667931,4.209100256,0.672423919,2.381539059
Cabo Verde,CPV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,9.57797518,17.39334871,10.56381811,8.766593894,3.666657855,17.69339592,6.962385149,5.411607871,3.584859041,2.345310322,4.792418971,-4.115844926,49.35408686,-29.17246227,-1.546899309,-0.546135948,-0.835291428,-0.335990483,7.612078194,-7.901103461,5.15533505,-0.363208944,4.921099761,-6.332546974,-1.794883198,4.63977092,8.751419016,3.545932648,2.174621123,0.505086042,2.676410906,0.552996041,1.42841089,-0.146774194,1.736266164,-0.231686837,0.685148447,1.52382748,0.562980597,-0.862089799,2.330490817
Costa Rica,CRI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.516213595,3.168805918,-0.065790708,2.251176718,0.634499413,2.049118212,2.277800696,1.992528669,4.568061556,7.317473461,2.443549722,6.413089167,14.84042114,23.21302672,24.54088981,16.6017817,16.93877814,7.908481531,9.14996822,18.82958041,41.10214861,84.1718894,28.93150769,16.69450631,20.54521466,18.04992352,10.14438327,18.83927343,15.24831945,18.5479003,64.77468662,19.72885314,10.43557216,15.67047734,21.23624379,15.07506683,14.67989293,11.93819493,11.02947135,9.389713552,9.720937904,9.786886283,10.64823699,13.35034943,13.01332544,12.98431049,10.51678595,11.42378578,9.701330918,6.628844909,4.593225141,4.733632972,4.590211675,6.20692042,3.955215397,1.958764802,2.858883728,2.192478428,2.566792117,0.156109997,2.02914008
Caribbean small states,CSS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,4.609523615,3.310624488,2.949616542,3.089864623,5.063903656,6.36318855,14.67627088,25.44762532,16.17321747,2.705323918,11.11841614,8.09491903,11.50192962,12.41616952,7.355999413,5.766828687,5.664288659,6.010707141,4.450868453,4.583562645,7.337770192,4.498859355,6.823577751,7.4719904,4.826658031,4.011580531,1.990850299,3.595976397,3.053150632,2.673084511,1.493699769,2.800181585,2.536389911,1.553300159,2.144176943,0.907856237,1.154479107,3.792006514,5.056845759,4.219898167,6.324377132,2.588322121,0.318436532,3.89655255,2.270174384,1.989406384,2.431078416,1.447848967,3.004190214,1.31741926,2.382457917,1.366283978,2.961396246,-1.132770684,1.983975116
Cuba,CUB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,11.85718281,6.958653747,3.251543957,11.85888112,4.329206231,0.523193938,-4.193924377,9.321215051,2.928014019,5.395328572,-2.536947714,-2.227549547,1.596603887,2.584389775,-2.157535172,-3.914061042,0.610485387,1.233220405,0.624843951,5.261274572,-7.387843455,3.745721344,18.97549184,26.28203172,10.50866723,-2.671616863,-1.352587109,1.299105175,3.789095967,1.741163593,0.454939112,4.533175759,2.973510543,0.605978559,0.380080729,10.3655612,3.589775462,-0.344532567,0.634175021,1.202048529,4.323767132,2.914057805,2.65783024,3.463247464,3.439604236,4.32669085,4.1151863,1.031341929,3.546998699,16.55475569,
Curacao,CUW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.789997804,0.410001346,1.620001745,1.37999927,4.099999811,3.130001384,2.999997693,6.900001237,1.799999166,2.780000595,-1.222273859,3.184,1.3323,1.4987,-0.476488483,-0.047261924,1.5855,2.5848,2.6259,2.18,
Cayman Islands,CYM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.072846621,3.047727245,0.610378542,-0.206404075,-0.460453499,1.261410886,1.378205986,0.886725094,0.341901494,1.000091789,1.986797417,2.66280257,3.464412644,0.057659133,
Cyprus,CYP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,8.028744407,8.896885737,11.07304426,13.13670498,14.15334345,12.38885231,10.35260037,5.044604105,8.181919734,5.667708628,4.15066894,3.861848707,3.193692659,4.751743925,5.433124951,3.888006161,6.041382276,4.803132987,5.270982343,13.59780684,2.641011122,2.236907357,1.965679711,2.301992019,2.74340599,3.660304745,0.296405182,5.387673986,2.709268188,2.019495113,3.086230037,4.138208469,4.734840121,0.263119072,1.880282357,1.61710658,1.675270124,-0.945904602,-1.333778547,-0.754048101,-0.572261904,1.038442846,1.003866522,1.12289749,-1.121198133,2.749017649
Czech Republic,CZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.19238838,12.35726257,21.00880289,12.34196664,8.821120813,9.905093928,8.311507149,9.807963686,3.041796274,1.842133728,4.889284958,2.724349395,1.292722631,4.049045319,0.09494427,0.654105321,3.540381807,2.009581237,2.587820681,-1.425313992,-0.020571958,1.450921071,1.364704738,2.578536316,0.99227616,1.141450601,1.306944317,2.568094546,3.889772042,4.395392657,4.008703502
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.621336524,4.5318571,6.299513718,7.275290303,5.666623539,3.306194528,3.100718202,3.545841897,4.278140656,5.451189389,4.175238788,4.581058532,2.807938539,1.989146342,2.124725708,2.999543115,1.279663554,1.690461277,2.879066827,3.39664345,3.08507976,5.306196642,3.88366392,2.051608029,1.981324649,0.602279503,0.272816322,0.688465401,0.343135142,-0.489389005,1.30499491,1.378125824,1.321253524,1.115595867,0.405207332,0.397281155,1.770273207,0.909330422,1.841891638,0.645275771,1.069483745,1.496488838,1.959391683,1.877939854,1.853678824,1.327752223,1.503738989,1.974717161,2.055056553,1.596822656,3.049084805
Djibouti,DJI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262304414,1.807100821,0.302782334,0.56223153,0.656016213,0.449797431,1.762288068,1.595387208
Dominica,DMA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,12.66952716,17.9587702,16.70987411,1.75796263,4.714872744,7.459474744,6.177908566,7.934208584,5.641478955,5.693870048,4.498859355,8.407411739,3.208355327,7.650728195,4.386876591,2.679710499,7.639527025,0.783933917,3.264948082,1.444868204,2.540112932,2.536389911,-1.782730606,2.084345371,0.790588617,-3.119272981,3.792006514,-1.448227844,2.367080499,1.525048634,1.508378116,8.003913875,0.296969745,1.685321882,-1.961543346,3.566486867,-0.340399426,6.865465074,3.697898703,-3.073314798,2.724915826,4.483286354,-1.132770684,1.572968835
Denmark,DNK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,4.454220736,5.632591484,7.161901952,9.031344516,7.445787035,9.601149683,10.6203008,13.26644296,13.3558083,9.380088488,8.875873973,8.954735348,7.068544932,8.810549597,10.69395761,10.14453619,7.385840522,5.959390666,4.290953964,2.315585946,4.75468875,3.944579025,4.965285147,2.602447219,2.659452744,1.655911087,0.579917804,1.565502359,1.282390629,2.014183625,2.013919571,1.232142859,1.684753725,3.017974288,2.518414226,2.347647464,1.481829809,2.095733093,2.906424049,2.076179572,2.432280585,4.134692969,0.529022254,3.224072874,0.638643468,2.375183628,0.888170882,1.032108578,0.433060802,0.254595167,1.184661612,0.747856838,0.742103117,2.612958681,2.367549262
Dominican Republic,DOM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.417940394,7.640188929,7.190403121,2.106255912,-1.05685934,-2.358710039,1.786307542,4.032527887,2.830483908,2.111706324,1.184239425,8.027382235,4.506396754,17.70917739,16.94678889,2.86725145,10.57635585,1.048058864,11.11078412,13.88440442,7.242219267,7.512025238,6.596398252,24.18429047,38.36728914,9.387271078,14.42294875,43.53587149,23.60881042,50.45926308,102.9614412,5.568290059,4.983763062,10.13587567,9.652386002,3.669736843,9.451332812,6.504701252,3.834154402,7.207762797,6.040738836,6.920668849,33.46154066,45.16631005,5.781251843,6.641244773,7.636627437,10.39168751,3.498146566,5.443413315,8.060755175,5.098181545,4.692819142,4.321288938,2.471885977,1.993678465,4.181375034,4.121489687,2.525618656,4.72350402,7.777158119
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.471720283,2.351279051,0.549331893,1.695182815,1.501331457,1.817814542,1.312041019,3.142056299,1.921084544,4.94044573,17.15196385,-4.606461017,9.627611645,48.89659042,5.91402211,10.84059272,11.92709942,10.08512107,13.98783792,25.86203876,14.35399949,1.939794208,6.804795887,8.433505562,4.972526402,2.405343253,8.842020422,9.060963477,16.01137352,30.25959854,53.78860417,21.92611452,13.62442466,29.07764732,28.57703753,24.02190407,7.001963048,-3.131088697,10.85633631,22.67800919,-0.473401961,1.320427849,8.330733637,12.24763194,16.12535042,10.54670428,6.395337251,15.31058101,-11.16161545,16.1199809,18.22801225,7.458336524,-0.093304378,-0.300580435,-6.455650412,1.548880549,6.390654712,6.862936666,-0.46802491,-5.508487674,18.84311682
East Asia & Pacific (excluding high income),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,6.218122872,5.910387214,6.514383335,4.418939804,2.891936388,7.819157355,8.496710422,6.282702487,7.842954436,7.245675325,7.288856258,6.490654767,7.738584157,6.69127,5.548389146,6.132445797,7.755831942,5.928048185,4.483945376,3.495881244,4.46500999,3.192131329,5.424850569,6.076678825,4.631109399,5.776960147,8.316868498,1.764666309,4.370884364,5.41240809,3.753878753,2.163370027,3.023894237,2.348496006,2.517845936,3.341042159,3.111821368,1.43248276,1.614916538,2.970441215
Early-demographic dividend,EAR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.68799999,1.524179794,2.845416316,2.685892054,2.998538387,4.120046535,2.621119967,2.415383585,2.735137723,3.708353022,5.32484106,6.576831992,15.30147354,21.71062296,11.79694447,10.43400247,10.54151087,9.35615313,14.94096759,14.91540189,10.07733958,7.512025238,7.99890749,9.908621737,7.193785445,7.475419772,9.581537065,9.796055394,8.996390744,11.99575008,13.23208833,8.944220834,10.84176181,10.97042674,9.767215566,8.788257132,7.196131907,7.151937009,6.837045118,7.993446741,5.618862266,4.755219574,5.539337447,7.765278535,7.085416129,8.400938217,7.115350543,11.05004369,4.75628605,6.138945983,8.200847093,5.893274544,4.039790894,4.231413233,2.835086218,3.054957232,4.181375034,3.74065383,3.061879455,3.407108154,4.802555004
East Asia & Pacific,EAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,5.959669633,10.78600572,12.6506776,9.529412753,6.918343384,5.878580704,6.627155038,3.985435446,3.911041779,7.497125854,7.328015615,6.065125847,6.102352767,6.412953732,5.812316319,3.734077442,6.321291194,3.633419553,3.679903385,4.003285763,3.413641252,3.078638999,2.558021881,3.24539621,3.033139646,2.621240558,3.186395861,3.99513066,3.994280954,3.174459935,7.795346037,1.826703689,3.12059287,3.897897649,3.430979133,1.669069766,2.467466784,2.522468165,1.739125893,2.841236733,3.025051287,1.51548563,1.303808317,2.83759133
Europe & Central Asia (excluding high income),ECA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93930504,96.10286546,1030.776812,1058.714497,952.3071497,161.0262955,44.53496043,17.90489498,11.35525776,24.75322407,23.0482109,10.20091587,5.803224097,8.320774204,8.431835821,7.936643622,10.74861564,12.87270229,12.04615359,3.217640331,8.901309514,8.811663808,5.772571687,3.499917046,3.408668632,2.583179295,3.393667383,5.800046888,3.686800208,3.803721149,2.449981748,7.883802015
Europe & Central Asia,ECS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.133089957,5.566923718,5.402444427,8.246788915,9.078401373,7.376430045,7.277627631,9.319634395,4.523041244,6.212005404,4.714697625,3.344828445,4.182471687,4.027969482,3.647476271,3.453574693,3.63555355,3.208756666,3.561261637,4.263766563,5.148243571,1.841891638,1.886180109,2.753789505,2.322773765,1.568079347,1.393854026,1.272148017,1.324315587,1.844986624,2.090543742,2.127330238,1.70855084,4.521575901
Ecuador,ECU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-11.32044296,-9.993765309,17.68542543,14.52778133,2.9945783,2.117153971,0.47318746,-0.775245445,15.14820258,-13.93638063,-9.478970323,10.1496458,7.197484165,52.47955888,5.575828937,9.493713596,19.36071807,2.289897244,14.61446095,21.63569219,15.49144586,-9.182174017,-13.64482526,-3.921354917,-2.440139639,-13.6904244,-8.701013985,-11.6138012,5.367978414,5.813629203,6.889320383,4.303229428,2.64177089,15.00871935,5.222553228,1.490154815,7.006173042,-3.782679235,-26.29999283,-7.714066764,28.41427846,12.08527442,10.59308704,4.261845701,7.732711011,8.000910822,6.650502273,13.8473189,0.655537559,7.46507997,5.662656747,4.985253061,3.095049013,3.030703069,-2.491020758,1.901646775,1.946398244,1.818873571,0.495450028,-0.399099296,2.579330935
"Egypt, Arab Rep.",EGY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.609971438,0.39602687,0.915371108,0.86229514,5.46455768,2.751197621,2.832013293,1.801431153,0.806310205,12.51617369,1.326729702,3.399093619,7.352615043,9.424979917,9.663879251,11.53327899,12.33791714,9.547621692,23.49986564,12.43086652,-2.198235381,24.73085897,12.71186441,8.247452608,11.57604176,12.87517165,12.46937254,13.41755434,19.13740485,17.74305136,16.12527118,18.35078068,8.429105395,8.448871559,11.3997415,7.107667444,9.876277431,2.377681489,0.91943542,3.94440699,1.867699847,3.165579065,6.777493605,11.66990834,6.212729509,7.359977727,12.59573982,12.20398447,11.18554227,10.10686463,11.66297635,19.48287747,8.712674575,11.2476245,9.93088973,6.245663134,22.93255423,21.42622592,13.62256757,6.221218398,4.81371578
Euro area,EMU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.624274318,3.934306333,4.188868223,5.238375363,4.13760517,4.40492928,3.220596753,3.517347198,4.641788271,6.357323166,6.204374575,6.80497331,9.466276751,12.89565345,13.12001873,11.48245145,8.836021635,8.366640309,9.307636907,12.03975273,11.66288945,10.58198665,7.504559309,6.723400266,5.20145984,4.450422526,2.753665441,3.193546996,4.774600643,3.273846644,3.233961708,3.641744998,3.993231923,3.542377327,3.42861723,2.641011122,2.619543683,2.566663983,1.536128447,2.74340599,3.474752601,3.27434188,3.147807929,2.670183681,2.240319557,2.899074419,2.556637015,2.858074061,0.533179398,0.645275771,1.607176983,1.675270124,1.281332227,0.833592064,1.03644083,0.864382928,1.299554832,1.812996752,1.794827211,1.459281574,2.419361519
Eritrea,ERI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.383170627,10.43214769,9.810040354,9.074834889,3.897151791,9.109172939,2.318561492,24.97759475,15.07726958,16.14866736,21.87284176,24.79928568,7.623689359,11.39400395,7.288208261,16.0762201,29.50450714,-16.2281997,19.53822815,,,,,,,,,,
Spain,ESP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.466389754,6.095841623,7.84537469,6.254319615,9.164866647,8.17374336,8.537719088,5.911130109,5.133250642,9.065228205,7.846024246,8.51792321,11.84959455,15.94511228,16.78178174,16.48992166,23.38307008,20.63104172,16.93163099,13.35482705,12.35119267,13.58232329,11.88424553,10.86473336,8.595479689,10.87881668,5.944198127,5.936126274,6.896194133,7.326251103,6.935139701,6.710770932,4.537241405,3.879841848,4.933129864,3.460128686,2.355901058,2.566663983,2.541171038,3.329704778,4.10828642,4.084599751,3.933545203,3.882162829,4.10104389,3.979585314,3.416447158,2.254248002,0.143905294,0.153388675,-0.019750748,-0.11455774,0.398439553,-0.223368485,0.54555601,0.322898794,1.299554832,1.245255115,1.304657166,1.103930714,2.167463167
Estonia,EST,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.53948445,9.922472833,6.894504691,6.461017543,3.684706449,6.800473037,4.857663032,3.88861391,4.690469369,5.923749595,8.978579461,12.35838818,6.802523429,-0.388681743,1.822352304,5.473736785,4.072175623,4.03124999,2.915613323,1.03644083,2.187309907,3.590365015,4.024454151,3.188931533,-0.294903106,5.451521974
